Station Name,Time Period,Avg Daily Entries_x,Date,Avg. Daily Rides,City,State,Line,Time Category,Quarter,Metro Lines,Weekday/Weekend,Service Hours,Average fare_x,Avg Daily Tapped Entries_y,Avg Daily NonTap Entries_y,Avg Daily Entries_y,Average fare_y,Total Expected Revenue_y,Actual Revenue_y,Revenue loss_y,Paying Riders_y,Non Paying Riders_y
NoMa-Gallaudet U,Midday,2.6K,45647,2600, WASHINGTON, DC,red,Midday,4th Qtr,Red Line ,Weekend,9:30am-3pm,2.4,2427,123,2550,2.4,6120,5824.8,295.2,0.951764706,0.048235294
NoMa-Gallaudet U,AM Peak,0.5K,45647,500, WASHINGTON, DC,red,AM Peak Hours,4th Qtr,Red Line ,Weekend,Open-9:30am,2.4,439,21,460,2.4,1104,1053.6,50.4,0.954347826,0.045652174
NoMa-Gallaudet U,Late Night,0.0K,45448,0, WASHINGTON, DC,red,Late Night,2nd Qtr,Red Line ,Weekday,12am-Close,2.4,12,0,12,2.4,28.8,28.8,0,1,0
NoMa-Gallaudet U,Evening,1.1K,45448,1100, WASHINGTON, DC,red,Evening,2nd Qtr,Red Line ,Weekday,7pm-12am,2.4,1134,14,1148,2.4,2755.2,2721.6,33.6,0.987804878,0.012195122
NoMa-Gallaudet U,PM Peak,4.1K,45448,4100, WASHINGTON, DC,red,PM Peak Hours,2nd Qtr,Red Line ,Weekday,3pm-7pm,2.4,3965,85,4050,2.4,9720,9516,204,0.979012346,0.020987654
NoMa-Gallaudet U,Midday,2.4K,45448,2400, WASHINGTON, DC,red,Midday,2nd Qtr,Red Line ,Weekday,9:30am-3pm,2.4,2313,41,2354,2.4,5649.6,5551.2,98.4,0.982582838,0.017417162
NoMa-Gallaudet U,AM Peak,4.1K,45448,4100, WASHINGTON, DC,red,AM Peak Hours,2nd Qtr,Red Line ,Weekday,Open-9:30am,2.4,4023,40,4063,2.4,9751.2,9655.2,96,0.990155058,0.009844942
NoMa-Gallaudet U,Late Night,0.1K,45458,100, WASHINGTON, DC,red,Late Night,2nd Qtr,Red Line ,Weekend,12am-Close,2.4,115,3,118,2.4,283.2,276,7.2,0.974576271,0.025423729
NoMa-Gallaudet U,Evening,1.7K,45458,1700, WASHINGTON, DC,red,Evening,2nd Qtr,Red Line ,Weekend,7pm-12am,2.4,1643,30,1673,2.4,4015.2,3943.2,72,0.982068141,0.017931859
NoMa-Gallaudet U,PM Peak,2.5K,45458,2500, WASHINGTON, DC,red,PM Peak Hours,2nd Qtr,Red Line ,Weekend,3pm-7pm,2.4,2485,45,2530,2.4,6072,5964,108,0.982213439,0.017786561
NoMa-Gallaudet U,Midday,3.0K,45458,3000, WASHINGTON, DC,red,Midday,2nd Qtr,Red Line ,Weekend,9:30am-3pm,2.4,2934,46,2980,2.4,7152,7041.6,110.4,0.984563758,0.015436242
NoMa-Gallaudet U,AM Peak,0.6K,45458,600, WASHINGTON, DC,red,AM Peak Hours,2nd Qtr,Red Line ,Weekend,Open-9:30am,2.4,590,4,594,2.4,1425.6,1416,9.6,0.993265993,0.006734007
NoMa-Gallaudet U,Late Night,0.0K,45357,0, WASHINGTON, DC,red,Late Night,1st Qtr,Red Line ,Weekday,12am-Close,2.4,20,0,20,2.4,48,48,0,1,0
NoMa-Gallaudet U,Evening,1.0K,45357,1000, WASHINGTON, DC,red,Evening,1st Qtr,Red Line ,Weekday,7pm-12am,2.4,1004,14,1018,2.4,2443.2,2409.6,33.6,0.99,0.01
NoMa-Gallaudet U,PM Peak,4.1K,45357,4100, WASHINGTON, DC,red,PM Peak Hours,1st Qtr,Red Line ,Weekday,3pm-7pm,2.4,3989,88,4077,2.4,9784.8,9573.6,211.2,0.98,0.02
NoMa-Gallaudet U,Midday,2.2K,45357,2200, WASHINGTON, DC,red,Midday,1st Qtr,Red Line ,Weekday,9:30am-3pm,2.4,2090,63,2153,2.4,5167.2,5016,151.2,0.97,0.03
NoMa-Gallaudet U,AM Peak,3.8K,45357,3800, WASHINGTON, DC,red,AM Peak Hours,1st Qtr,Red Line ,Weekday,Open-9:30am,2.4,3792,32,3824,2.4,9177.6,9100.8,76.8,0.99,0.01
NoMa-Gallaudet U,Late Night,0.1K,45374,100, WASHINGTON, DC,red,Late Night,1st Qtr,Red Line ,Weekend,12am-Close,2.4,72,0,72,2.4,172.8,172.8,0,1,0
NoMa-Gallaudet U,Evening,1.5K,45374,1500, WASHINGTON, DC,red,Evening,1st Qtr,Red Line ,Weekend,7pm-12am,2.4,1433,21,1454,2.4,3489.6,3439.2,50.4,0.985557084,0.014442916
NoMa-Gallaudet U,PM Peak,2.5K,45374,2500, WASHINGTON, DC,red,PM Peak Hours,1st Qtr,Red Line ,Weekend,3pm-7pm,2.4,2488,34,2522,2.4,6052.8,5971.2,81.6,0.986518636,0.013481364
NoMa-Gallaudet U,Midday,2.9K,45374,2900, WASHINGTON, DC,red,Midday,1st Qtr,Red Line ,Weekend,9:30am-3pm,2.4,2885,58,2943,2.4,7063.2,6924,139.2,0.980292219,0.019707781
NoMa-Gallaudet U,AM Peak,0.4K,45374,400, WASHINGTON, DC,red,AM Peak Hours,1st Qtr,Red Line ,Weekend,Open-9:30am,2.4,410,13,423,2.4,1015.2,984,31.2,0.969267139,0.030732861
NoMa-Gallaudet U,Late Night,0.0K,45539,0, WASHINGTON, DC,red,Late Night,3rd Qtr,Red Line ,Weekday,12am-Close,2.4,17,0,17,2.4,40.8,40.8,0,1,0
NoMa-Gallaudet U,Evening,1.1K,45539,1100, WASHINGTON, DC,red,Evening,3rd Qtr,Red Line ,Weekday,7pm-12am,2.4,1054,17,1071,2.4,2570.4,2529.6,40.8,0.984126984,0.015873016
NoMa-Gallaudet U,PM Peak,3.9K,45539,3900, WASHINGTON, DC,red,PM Peak Hours,3rd Qtr,Red Line ,Weekday,3pm-7pm,2.4,3796,65,3861,2.4,9266.4,9110.4,156,0.983164983,0.016835017
NoMa-Gallaudet U,Midday,2.3K,45539,2300, WASHINGTON, DC,red,Midday,3rd Qtr,Red Line ,Weekday,9:30am-3pm,2.4,2212,42,2254,2.4,5409.6,5308.8,100.8,0.98136646,0.01863354
NoMa-Gallaudet U,AM Peak,3.9K,45539,3900, WASHINGTON, DC,red,AM Peak Hours,3rd Qtr,Red Line ,Weekday,Open-9:30am,2.4,3886,41,3927,2.4,9424.8,9326.4,98.4,0.98955946,0.01044054
NoMa-Gallaudet U,Late Night,0.1K,45556,100, WASHINGTON, DC,red,Late Night,3rd Qtr,Red Line ,Weekend,12am-Close,2.4,127,7,134,2.4,321.6,304.8,16.8,0.947761194,0.052238806
NoMa-Gallaudet U,Evening,2.4K,45556,2400, WASHINGTON, DC,red,Evening,3rd Qtr,Red Line ,Weekend,7pm-12am,2.4,2322,79,2401,2.4,5762.4,5572.8,189.6,0.967097043,0.032902957
NoMa-Gallaudet U,PM Peak,3.3K,45556,3300, WASHINGTON, DC,red,PM Peak Hours,3rd Qtr,Red Line ,Weekend,3pm-7pm,2.4,3189,79,3268,2.4,7843.2,7653.6,189.6,0.975826193,0.024173807
NoMa-Gallaudet U,Midday,3.5K,45556,3500, WASHINGTON, DC,red,Midday,3rd Qtr,Red Line ,Weekend,9:30am-3pm,2.4,3373,110,3483,2.4,8359.2,8095.2,264,0.96841803,0.03158197
NoMa-Gallaudet U,AM Peak,0.6K,45556,600, WASHINGTON, DC,red,AM Peak Hours,3rd Qtr,Red Line ,Weekend,Open-9:30am,2.4,616,23,639,2.4,1533.6,1478.4,55.2,0.96400626,0.03599374
North Bethesda,Late Night,0.0K,45630,0, ROCKVILLE, MD,red,Late Night,4th Qtr,Red Line ,Weekday,12am-Close,2.4,16,0,16,2.4,38.4,38.4,0,1,0
North Bethesda,Evening,0.2K,45630,200, ROCKVILLE, MD,red,Evening,4th Qtr,Red Line ,Weekday,7pm-12am,2.4,179,10,189,2.4,453.6,429.6,24,0.947089947,0.052910053
North Bethesda,PM Peak,0.6K,45630,600, ROCKVILLE, MD,red,PM Peak Hours,4th Qtr,Red Line ,Weekday,3pm-7pm,2.4,628,16,644,2.4,1545.6,1507.2,38.4,0.97515528,0.02484472
North Bethesda,Midday,0.5K,45630,500, ROCKVILLE, MD,red,Midday,4th Qtr,Red Line ,Weekday,9:30am-3pm,2.4,503,15,518,2.4,1243.2,1207.2,36,0.971042471,0.028957529
North Bethesda,AM Peak,1.0K,45630,1000, ROCKVILLE, MD,red,AM Peak Hours,4th Qtr,Red Line ,Weekday,Open-9:30am,2.4,974,16,990,2.4,2376,2337.6,38.4,0.983838384,0.016161616
North Bethesda,Late Night,0.0K,45647,0, ROCKVILLE, MD,red,Late Night,4th Qtr,Red Line ,Weekend,12am-Close,2.4,6,0,6,2.4,14.4,14.4,0,1,0
North Bethesda,Evening,0.2K,45647,200, ROCKVILLE, MD,red,Evening,4th Qtr,Red Line ,Weekend,7pm-12am,2.4,169,14,183,2.4,439.2,405.6,33.6,0.923497268,0.076502732
North Bethesda,PM Peak,0.3K,45647,300, ROCKVILLE, MD,red,PM Peak Hours,4th Qtr,Red Line ,Weekend,3pm-7pm,2.4,324,13,337,2.4,808.8,777.6,31.2,0.961424332,0.038575668
North Bethesda,Midday,0.5K,45647,500, ROCKVILLE, MD,red,Midday,4th Qtr,Red Line ,Weekend,9:30am-3pm,2.4,468,21,489,2.4,1173.6,1123.2,50.4,0.957055215,0.042944785
North Bethesda,AM Peak,0.1K,45647,100, ROCKVILLE, MD,red,AM Peak Hours,4th Qtr,Red Line ,Weekend,Open-9:30am,2.4,107,3,110,2.4,264,256.8,7.2,0.972727273,0.027272727
North Bethesda,Late Night,0.0K,45448,0, ROCKVILLE, MD,red,Late Night,2nd Qtr,Red Line ,Weekday,12am-Close,2.4,2,0,2,2.4,4.8,4.8,0,1,0
North Bethesda,Evening,0.2K,45448,200, ROCKVILLE, MD,red,Evening,2nd Qtr,Red Line ,Weekday,7pm-12am,2.4,203,38,241,2.4,578.4,487.2,91.2,0.842323651,0.157676349
North Bethesda,PM Peak,0.7K,45448,700, ROCKVILLE, MD,red,PM Peak Hours,2nd Qtr,Red Line ,Weekday,3pm-7pm,2.4,648,58,706,2.4,1694.4,1555.2,139.2,0.917847025,0.082152975
North Bethesda,Midday,0.6K,45448,600, ROCKVILLE, MD,red,Midday,2nd Qtr,Red Line ,Weekday,9:30am-3pm,2.4,583,66,649,2.4,1557.6,1399.2,158.4,0.898305085,0.101694915
North Bethesda,AM Peak,1.2K,45448,1200, ROCKVILLE, MD,red,AM Peak Hours,2nd Qtr,Red Line ,Weekday,Open-9:30am,2.4,1168,46,1214,2.4,2913.6,2803.2,110.4,0.962108731,0.037891269
North Bethesda,Late Night,0.0K,45458,0, ROCKVILLE, MD,red,Late Night,2nd Qtr,Red Line ,Weekend,12am-Close,2.4,15,1,16,2.4,38.4,36,2.4,0.9375,0.0625
North Bethesda,Evening,0.3K,45458,300, ROCKVILLE, MD,red,Evening,2nd Qtr,Red Line ,Weekend,7pm-12am,2.4,230,42,272,2.4,652.8,552,100.8,0.845588235,0.154411765
North Bethesda,PM Peak,0.5K,45458,500, ROCKVILLE, MD,red,PM Peak Hours,2nd Qtr,Red Line ,Weekend,3pm-7pm,2.4,419,42,461,2.4,1106.4,1005.6,100.8,0.908893709,0.091106291
North Bethesda,Midday,0.7K,45458,700, ROCKVILLE, MD,red,Midday,2nd Qtr,Red Line ,Weekend,9:30am-3pm,2.4,616,49,665,2.4,1596,1478.4,117.6,0.926315789,0.073684211
North Bethesda,AM Peak,0.2K,45458,200, ROCKVILLE, MD,red,AM Peak Hours,2nd Qtr,Red Line ,Weekend,Open-9:30am,2.4,160,23,183,2.4,439.2,384,55.2,0.87431694,0.12568306
North Bethesda,Late Night,0.0K,45357,0, ROCKVILLE, MD,red,Late Night,1st Qtr,Red Line ,Weekday,12am-Close,2.4,7,6,13,2.4,31.2,16.8,14.4,0.54,0.46
North Bethesda,Evening,0.2K,45357,200, ROCKVILLE, MD,red,Evening,1st Qtr,Red Line ,Weekday,7pm-12am,2.4,145,33,178,2.4,427.2,348,79.2,0.81,0.19
North Bethesda,PM Peak,0.6K,45357,600, ROCKVILLE, MD,red,PM Peak Hours,1st Qtr,Red Line ,Weekday,3pm-7pm,2.4,568,64,632,2.4,1516.8,1363.2,153.6,0.9,0.1
North Bethesda,Midday,0.5K,45357,500, ROCKVILLE, MD,red,Midday,1st Qtr,Red Line ,Weekday,9:30am-3pm,2.4,448,62,510,2.4,1224,1075.2,148.8,0.88,0.12
North Bethesda,AM Peak,0.9K,45357,900, ROCKVILLE, MD,red,AM Peak Hours,1st Qtr,Red Line ,Weekday,Open-9:30am,2.4,906,40,946,2.4,2270.4,2174.4,96,0.96,0.04
North Bethesda,Late Night,0.0K,45374,0, ROCKVILLE, MD,red,Late Night,1st Qtr,Red Line ,Weekend,12am-Close,2.4,6,2,8,2.4,19.2,14.4,4.8,0.75,0.25
North Bethesda,Evening,0.2K,45374,200, ROCKVILLE, MD,red,Evening,1st Qtr,Red Line ,Weekend,7pm-12am,2.4,173,43,216,2.4,518.4,415.2,103.2,0.800925926,0.199074074
North Bethesda,PM Peak,0.4K,45374,400, ROCKVILLE, MD,red,PM Peak Hours,1st Qtr,Red Line ,Weekend,3pm-7pm,2.4,329,42,371,2.4,890.4,789.6,100.8,0.886792453,0.113207547
North Bethesda,Midday,0.4K,45374,400, ROCKVILLE, MD,red,Midday,1st Qtr,Red Line ,Weekend,9:30am-3pm,2.4,355,47,402,2.4,964.8,852,112.8,0.883084577,0.116915423
North Bethesda,AM Peak,0.1K,45374,100, ROCKVILLE, MD,red,AM Peak Hours,1st Qtr,Red Line ,Weekend,Open-9:30am,2.4,99,9,108,2.4,259.2,237.6,21.6,0.916666667,0.083333333
North Bethesda,Late Night,0.0K,45539,0, ROCKVILLE, MD,red,Late Night,3rd Qtr,Red Line ,Weekday,12am-Close,2.4,4,0,4,2.4,9.6,9.6,0,1,0
North Bethesda,Evening,0.2K,45539,200, ROCKVILLE, MD,red,Evening,3rd Qtr,Red Line ,Weekday,7pm-12am,2.4,230,1,231,2.4,554.4,552,2.4,0.995670996,0.004329004
North Bethesda,PM Peak,0.6K,45539,600, ROCKVILLE, MD,red,PM Peak Hours,3rd Qtr,Red Line ,Weekday,3pm-7pm,2.4,640,6,646,2.4,1550.4,1536,14.4,0.990712074,0.009287926
North Bethesda,Midday,0.5K,45539,500, ROCKVILLE, MD,red,Midday,3rd Qtr,Red Line ,Weekday,9:30am-3pm,2.4,525,6,531,2.4,1274.4,1260,14.4,0.988700565,0.011299435
North Bethesda,AM Peak,0.9K,45539,900, ROCKVILLE, MD,red,AM Peak Hours,3rd Qtr,Red Line ,Weekday,Open-9:30am,2.4,944,5,949,2.4,2277.6,2265.6,12,0.994731296,0.005268704
North Bethesda,Late Night,0.0K,45556,0, ROCKVILLE, MD,red,Late Night,3rd Qtr,Red Line ,Weekend,12am-Close,2.4,8,0,8,2.4,19.2,19.2,0,1,0
North Bethesda,Evening,0.2K,45556,200, ROCKVILLE, MD,red,Evening,3rd Qtr,Red Line ,Weekend,7pm-12am,2.4,213,5,218,2.4,523.2,511.2,12,0.97706422,0.02293578
North Bethesda,PM Peak,0.4K,45556,400, ROCKVILLE, MD,red,PM Peak Hours,3rd Qtr,Red Line ,Weekend,3pm-7pm,2.4,415,28,443,2.4,1063.2,996,67.2,0.936794582,0.063205418
North Bethesda,Midday,0.6K,45556,600, ROCKVILLE, MD,red,Midday,3rd Qtr,Red Line ,Weekend,9:30am-3pm,2.4,568,20,588,2.4,1411.2,1363.2,48,0.965986395,0.034013605
North Bethesda,AM Peak,0.2K,45556,200, ROCKVILLE, MD,red,AM Peak Hours,3rd Qtr,Red Line ,Weekend,Open-9:30am,2.4,145,5,150,2.4,360,348,12,0.966666667,0.033333333
Pentagon,Late Night,0.0K,45630,0, ARLINGTON, VA,"blue, yellow",Late Night,4th Qtr,Blue Line ,Weekday,12am-Close,2.4,18,3,21,2.4,50.4,43.2,7.2,0.857142857,0.142857143
Pentagon,Evening,0.2K,45630,200, ARLINGTON, VA,"blue, yellow",Evening,4th Qtr,Blue Line ,Weekday,7pm-12am,2.4,218,6,224,2.4,537.6,523.2,14.4,0.973214286,0.026785714
Pentagon,PM Peak,4.9K,45630,4900, ARLINGTON, VA,"blue, yellow",PM Peak Hours,4th Qtr,Blue Line ,Weekday,3pm-7pm,2.4,4841,71,4912,2.4,11788.8,11618.4,170.4,0.985545603,0.014454397
Pentagon,Midday,1.8K,45630,1800, ARLINGTON, VA,"blue, yellow",Midday,4th Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,1753,31,1784,2.4,4281.6,4207.2,74.4,0.982623318,0.017376682
Pentagon,AM Peak,2.8K,45630,2800, ARLINGTON, VA,"blue, yellow",AM Peak Hours,4th Qtr,Blue Line ,Weekday,Open-9:30am,2.4,2789,35,2824,2.4,6777.6,6693.6,84,0.987606232,0.012393768
Pentagon,Late Night,0.0K,45647,0, ARLINGTON, VA,"blue, yellow",Late Night,4th Qtr,Blue Line ,Weekend,12am-Close,2.4,3,0,3,2.4,7.2,7.2,0,1,0
Pentagon,Evening,0.1K,45647,100, ARLINGTON, VA,"blue, yellow",Evening,4th Qtr,Blue Line ,Weekend,7pm-12am,2.4,86,4,90,2.4,216,206.4,9.6,0.955555556,0.044444444
Pentagon,PM Peak,0.2K,45647,200, ARLINGTON, VA,"blue, yellow",PM Peak Hours,4th Qtr,Blue Line ,Weekend,3pm-7pm,2.4,226,13,239,2.4,573.6,542.4,31.2,0.945606695,0.054393305
Pentagon,Midday,0.4K,45647,400, ARLINGTON, VA,"blue, yellow",Midday,4th Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,405,15,420,2.4,1008,972,36,0.964285714,0.035714286
Pentagon,AM Peak,0.2K,45647,200, ARLINGTON, VA,"blue, yellow",AM Peak Hours,4th Qtr,Blue Line ,Weekend,Open-9:30am,2.4,148,4,152,2.4,364.8,355.2,9.6,0.973684211,0.026315789
Pentagon,Late Night,0.0K,45448,0, ARLINGTON, VA,"blue, yellow",Late Night,2nd Qtr,Blue Line ,Weekday,12am-Close,2.4,3,0,3,2.4,7.2,7.2,0,1,0
Pentagon,Evening,0.3K,45448,300, ARLINGTON, VA,"blue, yellow",Evening,2nd Qtr,Blue Line ,Weekday,7pm-12am,2.4,297,9,306,2.4,734.4,712.8,21.6,0.970588235,0.029411765
Pentagon,PM Peak,4.5K,45448,4500, ARLINGTON, VA,"blue, yellow",PM Peak Hours,2nd Qtr,Blue Line ,Weekday,3pm-7pm,2.4,4418,55,4473,2.4,10735.2,10603.2,132,0.987704002,0.012295998
Pentagon,Midday,2.0K,45448,2000, ARLINGTON, VA,"blue, yellow",Midday,2nd Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,1907,51,1958,2.4,4699.2,4576.8,122.4,0.973953013,0.026046987
Pentagon,AM Peak,2.9K,45448,2900, ARLINGTON, VA,"blue, yellow",AM Peak Hours,2nd Qtr,Blue Line ,Weekday,Open-9:30am,2.4,2871,45,2916,2.4,6998.4,6890.4,108,0.984567901,0.015432099
Pentagon,Late Night,0.0K,45458,0, ARLINGTON, VA,"blue, yellow",Late Night,2nd Qtr,Blue Line ,Weekend,12am-Close,2.4,4,0,4,2.4,9.6,9.6,0,1,0
Pentagon,Evening,0.2K,45458,200, ARLINGTON, VA,"blue, yellow",Evening,2nd Qtr,Blue Line ,Weekend,7pm-12am,2.4,144,14,158,2.4,379.2,345.6,33.6,0.911392405,0.088607595
Pentagon,PM Peak,0.4K,45458,400, ARLINGTON, VA,"blue, yellow",PM Peak Hours,2nd Qtr,Blue Line ,Weekend,3pm-7pm,2.4,330,23,353,2.4,847.2,792,55.2,0.934844193,0.065155807
Pentagon,Midday,0.5K,45458,500, ARLINGTON, VA,"blue, yellow",Midday,2nd Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,483,27,510,2.4,1224,1159.2,64.8,0.947058824,0.052941176
Pentagon,AM Peak,0.2K,45458,200, ARLINGTON, VA,"blue, yellow",AM Peak Hours,2nd Qtr,Blue Line ,Weekend,Open-9:30am,2.4,206,10,216,2.4,518.4,494.4,24,0.953703704,0.046296296
Pentagon,Late Night,0.0K,45357,0, ARLINGTON, VA,"blue, yellow",Late Night,1st Qtr,Blue Line ,Weekday,12am-Close,2.4,19,3,22,2.4,52.8,45.6,7.2,0.86,0.14
Pentagon,Evening,0.3K,45357,300, ARLINGTON, VA,"blue, yellow",Evening,1st Qtr,Blue Line ,Weekday,7pm-12am,2.4,272,18,290,2.4,696,652.8,43.2,0.94,0.06
Pentagon,PM Peak,4.9K,45357,4900, ARLINGTON, VA,"blue, yellow",PM Peak Hours,1st Qtr,Blue Line ,Weekday,3pm-7pm,2.4,4813,50,4863,2.4,11671.2,11551.2,120,0.99,0.01
Pentagon,Midday,1.6K,45357,1600, ARLINGTON, VA,"blue, yellow",Midday,1st Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,1585,32,1617,2.4,3880.8,3804,76.8,0.98,0.02
Pentagon,AM Peak,2.7K,45357,2700, ARLINGTON, VA,"blue, yellow",AM Peak Hours,1st Qtr,Blue Line ,Weekday,Open-9:30am,2.4,2641,35,2676,2.4,6422.4,6338.4,84,0.99,0.01
Pentagon,Late Night,0.0K,45374,0, ARLINGTON, VA,"blue, yellow",Late Night,1st Qtr,Blue Line ,Weekend,12am-Close,2.4,9,0,9,2.4,21.6,21.6,0,1,0
Pentagon,Evening,0.2K,45374,200, ARLINGTON, VA,"blue, yellow",Evening,1st Qtr,Blue Line ,Weekend,7pm-12am,2.4,149,11,160,2.4,384,357.6,26.4,0.93125,0.06875
Pentagon,PM Peak,0.3K,45374,300, ARLINGTON, VA,"blue, yellow",PM Peak Hours,1st Qtr,Blue Line ,Weekend,3pm-7pm,2.4,320,13,333,2.4,799.2,768,31.2,0.960960961,0.039039039
Pentagon,Midday,0.4K,45374,400, ARLINGTON, VA,"blue, yellow",Midday,1st Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,337,20,357,2.4,856.8,808.8,48,0.943977591,0.056022409
Pentagon,AM Peak,0.2K,45374,200, ARLINGTON, VA,"blue, yellow",AM Peak Hours,1st Qtr,Blue Line ,Weekend,Open-9:30am,2.4,146,13,159,2.4,381.6,350.4,31.2,0.918238994,0.081761006
Pentagon,Late Night,0.0K,45539,0, ARLINGTON, VA,"blue, yellow",Late Night,3rd Qtr,Blue Line ,Weekday,12am-Close,2.4,20,1,21,2.4,50.4,48,2.4,0.952380952,0.047619048
Pentagon,Evening,0.3K,45539,300, ARLINGTON, VA,"blue, yellow",Evening,3rd Qtr,Blue Line ,Weekday,7pm-12am,2.4,283,2,285,2.4,684,679.2,4.8,0.992982456,0.007017544
Pentagon,PM Peak,4.6K,45539,4600, ARLINGTON, VA,"blue, yellow",PM Peak Hours,3rd Qtr,Blue Line ,Weekday,3pm-7pm,2.4,4523,35,4558,2.4,10939.2,10855.2,84,0.992321194,0.007678806
Pentagon,Midday,1.6K,45539,1600, ARLINGTON, VA,"blue, yellow",Midday,3rd Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,1556,17,1573,2.4,3775.2,3734.4,40.8,0.989192626,0.010807374
Pentagon,AM Peak,2.9K,45539,2900, ARLINGTON, VA,"blue, yellow",AM Peak Hours,3rd Qtr,Blue Line ,Weekday,Open-9:30am,2.4,2890,20,2910,2.4,6984,6936,48,0.993127148,0.006872852
Pentagon,Late Night,0.0K,45556,0, ARLINGTON, VA,"blue, yellow",Late Night,3rd Qtr,Blue Line ,Weekend,12am-Close,2.4,4,0,4,2.4,9.6,9.6,0,1,0
Pentagon,Evening,0.1K,45556,100, ARLINGTON, VA,"blue, yellow",Evening,3rd Qtr,Blue Line ,Weekend,7pm-12am,2.4,103,7,110,2.4,264,247.2,16.8,0.936363636,0.063636364
Pentagon,PM Peak,0.3K,45556,300, ARLINGTON, VA,"blue, yellow",PM Peak Hours,3rd Qtr,Blue Line ,Weekend,3pm-7pm,2.4,282,7,289,2.4,693.6,676.8,16.8,0.975778547,0.024221453
Pentagon,Midday,0.5K,45556,500, ARLINGTON, VA,"blue, yellow",Midday,3rd Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,505,26,531,2.4,1274.4,1212,62.4,0.951035782,0.048964218
Pentagon,AM Peak,0.2K,45556,200, ARLINGTON, VA,"blue, yellow",AM Peak Hours,3rd Qtr,Blue Line ,Weekend,Open-9:30am,2.4,221,9,230,2.4,552,530.4,21.6,0.960869565,0.039130435
Pentagon City,Late Night,0.0K,45630,0, ARLINGTON, VA,"blue, yellow",Late Night,4th Qtr,Blue Line ,Weekday,12am-Close,2.4,3,1,4,2.4,9.6,7.2,2.4,0.75,0.25
Pentagon City,Evening,1.0K,45630,1000, ARLINGTON, VA,"blue, yellow",Evening,4th Qtr,Blue Line ,Weekday,7pm-12am,2.4,1003,29,1032,2.4,2476.8,2407.2,69.6,0.971899225,0.028100775
Pentagon City,PM Peak,2.8K,45630,2800, ARLINGTON, VA,"blue, yellow",PM Peak Hours,4th Qtr,Blue Line ,Weekday,3pm-7pm,2.4,2735,56,2791,2.4,6698.4,6564,134.4,0.979935507,0.020064493
Pentagon City,Midday,2.2K,45630,2200, ARLINGTON, VA,"blue, yellow",Midday,4th Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,2155,47,2202,2.4,5284.8,5172,112.8,0.978655767,0.021344233
Pentagon City,AM Peak,3.0K,45630,3000, ARLINGTON, VA,"blue, yellow",AM Peak Hours,4th Qtr,Blue Line ,Weekday,Open-9:30am,2.4,2968,32,3000,2.4,7200,7123.2,76.8,0.989333333,0.010666667
Pentagon City,Late Night,0.0K,45647,0, ARLINGTON, VA,"blue, yellow",Late Night,4th Qtr,Blue Line ,Weekend,12am-Close,2.4,13,1,14,2.4,33.6,31.2,2.4,0.928571429,0.071428571
Pentagon City,Evening,1.2K,45647,1200, ARLINGTON, VA,"blue, yellow",Evening,4th Qtr,Blue Line ,Weekend,7pm-12am,2.4,1160,63,1223,2.4,2935.2,2784,151.2,0.948487326,0.051512674
Pentagon City,PM Peak,2.8K,45647,2800, ARLINGTON, VA,"blue, yellow",PM Peak Hours,4th Qtr,Blue Line ,Weekend,3pm-7pm,2.4,2641,140,2781,2.4,6674.4,6338.4,336,0.949658396,0.050341604
Pentagon City,Midday,2.4K,45647,2400, ARLINGTON, VA,"blue, yellow",Midday,4th Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,2320,103,2423,2.4,5815.2,5568,247.2,0.957490714,0.042509286
Pentagon City,AM Peak,0.3K,45647,300, ARLINGTON, VA,"blue, yellow",AM Peak Hours,4th Qtr,Blue Line ,Weekend,Open-9:30am,2.4,299,12,311,2.4,746.4,717.6,28.8,0.961414791,0.038585209
Pentagon City,Late Night,0.0K,45448,0, ARLINGTON, VA,"blue, yellow",Late Night,2nd Qtr,Blue Line ,Weekday,12am-Close,2.4,13,0,13,2.4,31.2,31.2,0,1,0
Pentagon City,Evening,1.0K,45448,1000, ARLINGTON, VA,"blue, yellow",Evening,2nd Qtr,Blue Line ,Weekday,7pm-12am,2.4,956,33,989,2.4,2373.6,2294.4,79.2,0.966632963,0.033367037
Pentagon City,PM Peak,2.5K,45448,2500, ARLINGTON, VA,"blue, yellow",PM Peak Hours,2nd Qtr,Blue Line ,Weekday,3pm-7pm,2.4,2436,59,2495,2.4,5988,5846.4,141.6,0.976352705,0.023647295
Pentagon City,Midday,2.1K,45448,2100, ARLINGTON, VA,"blue, yellow",Midday,2nd Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,2050,42,2092,2.4,5020.8,4920,100.8,0.979923518,0.020076482
